alpha,beta,loss,a_lin,b_lin,MAE,RMSE,R2,Spearman
0.24065454341111756,3.1063993616003787,0.24060558025907652,0.0005019036699027737,317.34088666278365,74.71778726350303,94.01638181703605,0.08259603250520475,0.7590025600866662
7.092578760770958,3.6559921445271164,0.2406056081202681,2.0042792715472775e-05,317.3408866627836,74.71778726350303,94.01638181703605,0.08259603250520464,0.7589979136253898
0.8315658263472022,1.7800007208576254,0.2406065202467763,8.323015300092736e-05,317.3408866627836,74.71778726350303,94.01638181703605,0.08259603250520464,0.758997914469175
0.5699919822255656,1.7800007208576254,0.24060702224725172,0.00012142513073075284,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589979481229158
15.271214508233822,3.5155952442679017,0.24060716781541058,8.95122428345214e-06,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589989980213334
5.6895376776024165,3.6559921445271164,0.24060770199653947,2.4985349245494665e-05,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589987327216422
7.2405125272787485,1.7800007208576254,0.24060932495923704,9.55890217667124e-06,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589989906189031
10.46756558861481,3.3046698507474437,0.2406093376806061,1.2275509754563322e-05,317.3408866627836,74.71778726350303,94.01638181703605,0.08259603250520464,0.7589989846425667
3.362791174230752,3.5155952442679017,0.24060978802968225,4.064958513969539e-05,317.34088666278376,74.71778726350306,94.01638181703605,0.08259603250520464,0.7590015724964353
4.424885887467047,1.7800007208576254,0.24061025708868244,1.5641386629484164e-05,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589979570421218
14.336630275393235,6.38031857554704,0.2406103988859808,1.730423589332884e-05,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589993981914528
5.6895376776024165,6.38031857554704,0.24061046602471448,4.360361882784611e-05,317.34088666278376,74.71778726350306,94.01638181703605,0.08259603250520475,0.7589997792002385
6.123307098895602,1.7800007208576254,0.24061061733251843,1.1302936442580703e-05,317.34088666278365,74.71778726350303,94.01638181703605,0.08259603250520464,0.7589979110765372
5.80820745438248,1.7800007208576254,0.24061074739273647,1.1916129287874867e-05,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589989806082852
7.092578760770958,5.997518192446232,0.240610943004412,3.2879450826616864e-05,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589988257774836
9.41798184029878,3.6559921445271164,0.24061105682328798,1.5094007222654324e-05,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589989842501981
0.4473478448096901,5.997518192446232,0.2406114208300717,0.0005212947760995321,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589990007328625
3.2267819191013776,1.7800007208576254,0.24061157203192018,2.1449032718174772e-05,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7589979233759607
3.6611927943722473,3.1063993616003787,0.24061162534881542,3.2990723324507794e-05,317.3408866627836,74.71778726350303,94.01638181703605,0.08259603250520464,0.7589978980759862
2.2347260886662803,1.7800007208576254,0.24061176268316398,3.0970843052414815e-05,317.34088666278365,74.71778726350303,94.01638181703605,0.08259603250520464,0.7589970936858539
10.576166075912903,6.38031857554704,0.24061198747568036,2.345693424442849e-05,317.34088666278365,74.71778726350303,94.01638181703605,0.08259603250520464,0.7589970651376231
0.7726584709857711,3.5155952442679017,0.24061218376803406,0.00017691654369557394,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7590052459516703
3.472791244463249,6.38031857554704,0.24061221289433354,7.143660955618078e-05,317.34088666278365,74.71778726350303,94.01638181703605,0.08259603250520464,0.7589973193129653
9.928914473682944,6.38031857554704,0.24061233311857222,2.498605792792395e-05,317.3408866627837,74.71778726350306,94.01638181703606,0.08259603250520442,0.7590006453035505
0.6134480776557886,6.38031857554704,0.240612445136287,0.0004044098290255734,317.3408866627836,74.71778726350303,94.01638181703605,0.08259603250520464,0.7590032726844819
10.908774766804907,0.2168375361518052,0.24061263686934353,7.728863498633759e-07,317.34088666278365,74.71778726350303,94.01638181703605,0.08259603250520464,0.7589973442997902
7.40057590197887,3.1063993616003787,0.24061274154852108,1.6321080969457943e-05,317.34088666278365,74.71778726350303,94.01638181703605,0.08259603250520464,0.7589979506046344
6.522476649727289,3.6559921445271164,0.24061275039366303,2.1794648498471918e-05,317.34088666278376,74.71778726350306,94.01638181703605,0.08259603250520464,0.7590021316103235
4.762238463274894,3.5155952442679017,0.24061287038907264,2.8704162380374905e-05,317.34088666278365,74.71778726350303,94.01638181703605,0.08259603250520464,0.7590079786413083
9.515692946913049,6.38031857554704,0.2406129320239092,2.607108421686984e-05,317.34088666278376,74.71778726350306,94.01638181703605,0.08259603250520464,0.7589979537705451
