iter,loss,alpha,beta
217.0,0.24061989070008893,0.2405248617556776,3.195064239846279
218.0,0.24061859081255066,0.24052486175567744,3.195064239846279
219.0,0.2405944145650858,0.2405248617556775,3.195064239846279
220.0,0.24061859081255066,0.24052486175567744,3.195064239846279
221.0,0.24060858337697633,0.24052486175567755,3.195064239846279
222.0,0.2405944145650858,0.2405248617556775,3.195064239846279
223.0,0.2406225182497621,0.09897436973193467,3.1388740568195908
224.0,0.2406126860908142,0.08816554208079665,3.1388740568195908
225.0,0.24062154581355866,0.09897436973193467,3.3236293472668494
226.0,0.2406213655231365,0.08816554208079665,3.3236293472668494
227.0,0.24063061462650903,0.07853712866728838,3.1388740568195908
228.0,0.24065777069666505,0.09341375144763865,3.2764452216325743
229.0,0.2406520317599028,0.08816554208079665,3.229930948583908
230.0,0.24062171569761293,0.09341375144763865,3.229930948583908
231.0,0.2406083309393543,0.09341375144763865,3.1388740568195908
232.0,0.24062030397826406,0.09615387238081285,3.094312821984866
233.0,0.24061438494665932,0.08816554208079665,3.05038420369163
234.0,0.2405981919704938,0.08944928324710372,3.094312821984866
235.0,0.2406057938364664,0.09477390957066838,3.094312821984866
236.0,0.240637660931461,0.09075171642554135,3.05038420369163
237.0,0.24061375175655297,0.09274101016215636,3.116513795992649
238.0,0.2406115455555159,0.09207311378259185,3.094312821984866
239.0,0.24061170174685254,0.09141002741720615,3.116513795992649
240.0,0.24063825356414603,0.09009814641661108,3.072270000091643
241.0,0.24061205522553952,0.09108027715492116,3.1053934692455285
242.0,0.24063625064990846,0.09075171642554135,3.094312821984866
243.0,0.24062738367087877,0.09042434093797524,3.1053934692455285
244.0,0.2406294311251449,0.0891266061246331,3.1053934692455285
245.0,0.24060666326068159,0.08953013489896833,3.102619593017788
246.0,0.24061476315941455,0.08856471955070626,3.091548843486457
247.0,0.24062057015981653,0.08902600843601827,3.0950042026351445
248.0,0.24061706332254362,0.08948969994211191,3.098463423766111
249.0,0.240646436101134,0.08993549068634485,3.099848194540259
250.0,0.24060874629526996,0.08900590252781793,3.0929305239841107
251.0,0.24063242878721602,0.08896570433273261,3.0887873338971645
252.0,0.2406408017899656,0.08935841241050338,3.0960415632699894
253.0,0.24062661478114322,0.08922731748671417,3.0936215957793554
254.0,0.240645169534782,0.08946948931239233,3.0963874274080436
255.0,0.24062831947183672,0.08920716611425729,3.091548843486456
256.0,0.2406347388806771,0.08927267471983728,3.092757780157861
257.0,0.24062087647857844,0.08933823143116473,3.093967189578671
258.0,0.24060352367983517,0.08945938570925857,3.095349950887855
259.0,0.24063933344855448,0.0895705881259244,3.095695737764698
260.0,0.24062525889977826,0.089396264034867,3.0943992361192447
261.0,0.24062805626316364,0.08945433433556682,3.0948313429914904
262.0,0.24065239925228,0.08939374009449186,3.094140000955639
263.0,0.2406199125848898,0.08950991513729341,3.095004202635143
264.0,0.24067085621611894,0.08950486091042963,3.0944856526668896
265.0,0.24067228456290757,0.08946696330463508,3.094744916790103
266.0,0.24063781697489095,0.08947959405663382,3.094658493002252
267.0,0.24063253607877688,0.08945180875568269,3.09457207162787
268.0,0.24064132493486212,0.08942150735829812,3.0942264102636865
269.0,0.2406163461812597,0.08946506884561918,3.0945504666613717
270.0,0.24062485597433514,0.08946254296266577,3.0942912188283356
271.0,0.24060740553688653,0.08945985929016632,3.0943614296385125
272.0,0.24061336373245734,0.08944407461084702,3.0941237994790236
273.0,0.24061433602392612,0.08944932270762691,3.0942304607592095
274.0,0.24062758299623288,0.08945457111233683,3.0943371257162444
275.0,0.24062582815126443,0.08945717569817094,3.094431642041803
276.0,0.24065480162199504,0.08945188767897473,3.0944073375680685
277.0,0.24065268764170789,0.08945390024644959,3.0943546785298457
278.0,0.2406111937250378,0.08945322938559352,3.0943722314430167
279.0,0.24062451358182024,0.08945192714064691,3.094324973826694
280.0,0.24062449472794778,0.08945058545356047,3.094360079415601
281.0,0.24062385859929603,0.08945092087344544,3.0943513029810363
282.0,0.2406304066711059,0.08945159171698866,3.094333750186582
283.0,0.2406093067002002,0.08945108858385958,3.094346914773088
284.0,0.2406379956473017,0.08944714253980905,3.094287505800996
285.0,0.24063337597440282,0.08945170763531654,3.0943510498150233
286.0,0.24067812908852337,0.08945018591092709,3.094329868332023
287.0,0.2406205843331758,0.08945125629458818,3.094342526571363
288.0,0.24063188092169752,0.08945035361996326,3.0943254801544735
289.0,0.24063022259134026,0.08945031169267474,3.0943265771982773
290.0,0.24064186083644779,0.08945022783815665,3.0943287712870524
291.0,0.24062828776757061,0.08945029072903785,3.094327125720325
292.0,0.24065529271927744,0.0894502488017788,3.094328222764713
293.0,0.24061451293584146,0.08945028024722126,3.0943273999813856
294.0,0.24061042499312058,0.08944830722126568,3.0942976955400976
295.0,0.24064475409106334,0.08944731024313916,3.0942831176835206
296.0,0.2406341098339284,0.08944953773695563,3.0943163293475076
297.0,0.24064542984484982,0.08944879523285344,3.0943052587532383
298.0,0.24067186865128565,0.08944978174577342,3.0943201109745404
299.0,0.24062567368845655,0.0894482967396815,3.0942979697985495
300.0,0.2406314902312061,0.08944878475121205,3.094305533012361
301.0,0.2406182463019676,0.08944878737162229,3.0943054644475785
302.0,0.2406308141267084,0.08944977388445564,3.0943203166698687
303.0,0.24063543867376003,0.08944866602358816,3.094303556501249
304.0,0.2406261611228736,0.0894490353090194,3.0943091432140357
305.0,0.24063125241531302,0.0894487899920326,3.0943053958827966
306.0,0.2406768826316953,0.08944952856544326,3.0943165693250982
307.0,0.24061601770697394,0.08944897463481355,3.0943081892395896
308.0,0.24062284467153983,0.08944922257272968,3.0943118680092856
309.0,0.24062009167608622,0.08944917575676534,3.0943111868102484
310.0,0.24062139613709776,0.08944908212491023,3.094309824412623
311.0,0.2406271804683734,0.08944915234879236,3.0943108462107856
312.0,0.24063181849408777,0.08944912894082555,3.094310505611361
313.0,0.24063886300903303,0.0894492295019184,3.094312004397449
314.0,0.24062567664974577,0.08944918268595044,3.0943113231983816
315.0,0.2406251222503275,0.08944933699232137,3.094313639572499
316.0,0.2406355020914256,0.08944943755364813,3.0943151383601055
317.0,0.24061192104942275,0.0894492464028068,3.0943122769883717
318.0,0.2406334492081006,0.08944919265764362,3.0943114594010983
319.0,0.2406252340154389,0.08944930090863008,3.0943130945295048
320.0,0.2406117794042293,0.08944926482495338,3.094312549486607
321.0,0.24061335025035335,0.08944931011970851,3.0943132307786554
322.0,0.24064721489843444,0.08944923795236216,3.094312140692907
323.0,0.24062573845280533,0.08944929207786645,3.094312958257183
324.0,0.24062737679190793,0.08944927403602806,3.094312685735733
325.0,0.24065720811763436,0.08944929668340511,3.0943130263817538
326.0,0.24063209591838208,0.08944926059973003,3.0943124813388683
327.0,0.24065857633471066,0.08944926962064742,3.0943126175995808
328.0,0.24065148313782925,0.08944927864156575,3.094312753860299
329.0,0.24061457080667625,0.08944928996525417,3.094312924183308
330.0,0.2406307193498486,0.08944929457079272,3.0943129923078794
331.0,0.24063225993146498,0.08944929058848569,3.0943129326959826
332.0,0.24062970644647874,0.08944928660617887,3.0943128730840868
333.0,0.24061678336458636,0.08944928094433473,3.0943127879225822
334.0,0.2406191159067299,0.08944927758525982,3.094312736823363
335.0,0.240659941647559,0.08944927984048952,3.0943127708885436
336.0,0.24063218190872515,0.08944928209571924,3.094312804953724
337.0,0.24062532112961954,0.08944928492664128,3.0943128475344763
338.0,0.24061167403920758,0.08944928607802585,3.0943128645656177
339.0,0.24061613914514612,0.0894492843984883,3.0943128390160073
340.0,0.2406890418629889,0.08944928453052654,3.0943128411456247
341.0,0.24065275754432458,0.0894492846625648,3.0943128432752416
342.0,0.24061271724802458,0.08944928408687253,3.094312834759671
343.0,0.2406076353311828,0.0894492826714115,3.094312813469295
344.0,0.24067281674818553,0.08944928183164276,3.0943128006944898
345.0,0.24063673503792438,0.08944928352306507,3.094312826243376
346.0,0.24064153927757292,0.08944928295925764,3.0943128177270802
347.0,0.2406246040036334,0.08944928366698814,3.0943128283722685
348.0,0.24061754762930665,0.0894492839548342,3.0943128326300537
349.0,0.24061160884436084,0.08944928353494974,3.0943128262426502
350.0,0.24062763111895524,0.08944928282721923,3.0943128155974624
351.0,0.2406415110012401,0.08944928367293045,3.0943128283719057
352.0,0.2406180186945147,0.08944928339102672,3.094312824113758
353.0,0.2406225281982427,0.08944928360096895,3.0943128273074594
354.0,0.24063480849346586,0.08944928303716146,3.0943128187911646
355.0,0.24063062667343638,0.08944928346001707,3.0943128251783856
356.0,0.24061964423407378,0.0894492833190652,3.0943128230493118
357.0,0.2406140362945599,0.08944928342403635,3.0943128246461624
358.0,0.24062689505934876,0.08944928335207492,3.0943128235817157
359.0,0.24062505340580786,0.08944928332731762,3.094312823182413
360.0,0.24066815695805,0.08944928333557006,3.094312823315514
361.0,0.24067215973473166,0.08944928328308448,3.0943128225170886
362.0,0.2406158358357252,0.08944928329958926,3.094312822783291
363.0,0.2406308217651426,0.08944928321112297,3.094312821452643
364.0,0.24062488461734566,0.08944928324223474,3.094312821918361
365.0,0.2406135012410887,0.08944928330445828,3.0943128228497963
366.0,0.24062492453176276,0.08944928325197275,3.0943128220513714
367.0,0.24061395451297574,0.08944928328768513,3.094312822600311
368.0,0.24061645938892318,0.08944928326387687,3.0943128222343512
369.0,0.24063029934670221,0.08944928328173309,3.0943128225088214
370.0,0.24059965662214122,0.089449283275781,3.094312822417331
371.0,0.24063632742519736,0.08944928326739443,3.094312822292588
372.0,0.24064372945733492,0.08944928325549026,3.094312822109608
373.0,0.24062444159362728,0.08944928326441838,3.0943128222468435
374.0,0.24063957827960025,0.08944928325846631,3.0943128221553526
375.0,0.24060142925796724,0.08944928326293039,3.0943128222239706
376.0,0.24063211992648081,0.0894492832599543,3.0943128221782255
377.0,0.24063075809776824,0.08944928326218636,3.0943128222125345
378.0,0.24060705224611656,0.08944928326144234,3.094312822201098
379.0,0.2406246790991241,0.08944928325501707,3.0943128221044183
380.0,0.24063064505843157,0.08944928325352904,3.0943128220815455
381.0,0.24060706931413234,0.08944928325464506,3.0943128220987
382.0,0.24063844075813012,0.08944928325390104,3.0943128220872635
383.0,0.24063280684748256,0.08944928325445904,3.0943128220958407
384.0,0.24063365746105103,0.08944928325427305,3.0943128220929816
385.0,0.2406300309035735,0.0894492832508744,3.094312822041783
386.0,0.2406118969234171,0.08944928324370502,3.094312821933667
387.0,0.24063132953774657,0.0894492832399344,3.09431282187675
388.0,0.24065336672658166,0.08944928324813939,3.094312822000525
389.0,0.24063295824211495,0.0894492832454044,3.094312821959267
390.0,0.24061736194069272,0.08944928324898904,3.0943128220133245
391.0,0.24063283857151185,0.0894492832506884,3.0943128220389235
392.0,0.2406321794224957,0.0894492832493674,3.0943128220190093
393.0,0.24062689375886204,0.0894492832467254,3.0943128219791807
394.0,0.24065415469863594,0.08944928324738588,3.094312821989138
395.0,0.24066314381743603,0.08944928324804641,3.094312821999095
396.0,0.24061722789148055,0.08944928324823556,3.0943128220019376
397.0,0.24063184799072868,0.08944928324729293,3.094312821987709
398.0,0.24061324987919608,0.08944928324748129,3.0943128219905556
399.0,0.2406424406299077,0.0894492832463495,3.094312821973483
400.0,0.24061951455010877,0.08944928324776405,3.094312821994824
401.0,0.24064923424587426,0.08944928324729252,3.0943128219877103
402.0,0.24063308999677568,0.08944928324766967,3.0943128219934017
403.0,0.2406310563540206,0.08944928324748082,3.0943128219905573
404.0,0.24061527999816734,0.08944928324691492,3.094312821982021
405.0,0.24062986979612544,0.08944928324653778,3.0943128219763296
406.0,0.24062667718307762,0.08944928324677354,3.0943128219798863
407.0,0.24063205172756075,0.08944928324724506,3.0943128219870006
408.0,0.24062100220837324,0.0894492832468914,3.0943128219816654
409.0,0.24063608943610149,0.0894492832471272,3.0943128219852216
410.0,0.24063133266988512,0.08944928324695035,3.0943128219825544
411.0,0.24066609862591037,0.0894492832470093,3.0943128219834435
412.0,0.24062488040626107,0.08944928324699754,3.0943128219832654
413.0,0.24061337607650435,0.08944928324709192,3.0943128219846883
414.0,0.24063411207826413,0.08944928324719807,3.0943128219862888
415.0,0.24068016658313096,0.08944928324704768,3.0943128219840212
416.0,0.24061331026673216,0.0894492832470978,3.094312821984777
417.0,0.24061477554888222,0.0894492832470506,3.094312821984066
418.0,0.2406157402674879,0.08944928324715087,3.0943128219855773
419.0,0.2406254377406839,0.08944928324707568,3.094312821984444
420.0,0.24062135873778057,0.08944928324710075,3.094312821984822
421.0,0.24062133670320263,0.08944928324707715,3.0943128219844658
422.0,0.24062746794742917,0.08944928324708008,3.0943128219845097
423.0,0.240638145867745,0.08944928324709558,3.0943128219847433
424.0,0.2406142946269929,0.08944928324709042,3.0943128219846656
425.0,0.2406488610235793,0.08944928324710226,3.0943128219848437
426.0,0.2406295096658434,0.08944928324709192,3.094312821984687
427.0,0.2406238306308386,0.0894492832470945,3.0943128219847265
428.0,0.2406245446689539,0.08944928324709966,3.0943128219848046
429.0,0.2406028167116202,0.08944928324709582,3.094312821984746
430.0,0.24062814480979944,0.08944928324710917,3.0943128219849463
431.0,0.24063120670199745,0.0894492832470951,3.094312821984736
432.0,0.24062114268406576,0.08944928324709979,3.094312821984806
433.0,0.24063040884866305,0.08944928324709708,3.0943128219847655
434.0,0.24061821501914382,0.08944928324710646,3.0943128219849054
435.0,0.24061159336317028,0.08944928324711043,3.0943128219849654
436.0,0.24062880897541683,0.08944928324710774,3.094312821984925
437.0,0.24063920231395886,0.08944928324710678,3.0943128219849103
438.0,0.24060955903554337,0.0894492832471071,3.094312821984915
439.0,0.24066317668377113,0.08944928324710512,3.0943128219848854
440.0,0.24065121404946688,0.08944928324710574,3.094312821984895
441.0,0.2406284337707959,0.08944928324710559,3.094312821984893
442.0,0.2406331789291445,0.08944928324710527,3.0943128219848877
443.0,0.24061671399655493,0.08944928324710551,3.0943128219848917
444.0,0.24063002787374388,0.08944928324710535,3.094312821984889
445.0,0.24063271513340523,0.08944928324710547,3.094312821984891
446.0,0.2406688379018811,0.08944928324710544,3.0943128219848903
447.0,0.24062821624638686,0.08944928324710463,3.094312821984879
448.0,0.24061102402902568,0.08944928324710288,3.094312821984855
449.0,0.2406313412914426,0.08944928324710194,3.0943128219848415
450.0,0.2406272252933892,0.08944928324710397,3.09431282198487
451.0,0.2406157426343296,0.0894492832471026,3.094312821984851
452.0,0.24061732885320886,0.08944928324710297,3.0943128219848552
453.0,0.24061622778895442,0.08944928324710329,3.09431282198486
454.0,0.24063127361882486,0.08944928324710384,3.0943128219848677
455.0,0.24063949992422606,0.0894492832471032,3.0943128219848584
456.0,0.24060772607197511,0.08944928324710369,3.094312821984866
457.0,0.24069341719522375,0.08944928324710408,3.0943128219848712
458.0,0.24062169136476352,0.08944928324710348,3.094312821984863
